gene_symbol	ensgid_version	ensgid	enstid_version	biotype	u5_len	u5_AUG	u5_ORF	u5_oORF_all	u5_oORF_inframe	u5_oORF_outframe	u5_oORF_altered_cds	u5_oORF_kozak	u5_ORF_kozak	u5_GC	u3_len	u3_AUG	u3_ORF	u3_ORF_kozak	u3_GC
TAFA3	ENSG00000184599.14	ENSG00000184599	ENST00000361886.4	protein_coding	454	3	2	1	0	1	2	1	2	0.669603524229075	595	18	18	3	0.46890756302521
ILF2	ENSG00000143621.17	ENSG00000143621	ENST00000361891.9	protein_coding	71	0	0	0	0	0	0	0	0	0.563380281690141	608	8	7	3	0.366776315789474
NOS1AP	ENSG00000198929.13	ENSG00000198929	ENST00000361897.10	protein_coding	487	0	0	0	0	0	0	0	0	0.7782340862423	3008	50	50	3	0.483377659574468
GPX6	ENSG00000198704.9	ENSG00000198704	ENST00000361902.5	protein_coding	50	0	0	0	0	0	0	0	0	0.52	996	19	19	3	0.456827309236948
TMEM184B	ENSG00000198792.13	ENSG00000198792	ENST00000361906.8	protein_coding	185	1	1	0	0	0	0	0	3	0.740540540540541	2178	23	23	3	0.598255280073462
ARMCX6	ENSG00000198960.11	ENSG00000198960	ENST00000361910.9	protein_coding	344	0	0	0	0	0	0	0	0	0.546511627906977	593	6	5	3	0.490725126475548
AGL	ENSG00000162688.17	ENSG00000162688	ENST00000361915.8	protein_coding	123	1	0	1	0	1	2	1	0	0.487804878048781	2369	62	61	3	0.287463064584213
DIO1	ENSG00000211452.11	ENSG00000211452	ENST00000361921.8	protein_coding	24	0	0	0	0	0	0	0	0	0.541666666666667	1087	16	16	3	0.414903403863845
ARHGEF15	ENSG00000198844.12	ENSG00000198844	ENST00000361926.8	protein_coding	152	1	0	1	0	1	2	2	0	0.506578947368421	1518	31	29	3	0.532279314888011
COLGALT2	ENSG00000198756.12	ENSG00000198756	ENST00000361927.9	protein_coding	371	0	0	0	0	0	0	0	0	0.743935309973046	2927	33	33	3	0.452681926887598
ZNF830	ENSG00000198783.6	ENSG00000198783	ENST00000361952.5	protein_coding	27	0	0	0	0	0	0	0	0	0.518518518518519	1092	20	20	3	0.335164835164835
SMOC1	ENSG00000198732.11	ENSG00000198732	ENST00000361956.8	protein_coding	263	1	0	1	0	1	2	1	0	0.771863117870723	2108	18	14	3	0.508064516129032
EPS8L3	ENSG00000198758.11	ENSG00000198758	ENST00000361965.9	protein_coding	126	0	0	0	0	0	0	0	0	0.658730158730159	311	4	4	3	0.501607717041801
CCDC152	ENSG00000198865.10	ENSG00000198865	ENST00000361970.10	protein_coding	70	0	0	0	0	0	0	0	0	0.614285714285714	2658	54	54	3	0.36418359668924
PLXNB3	ENSG00000198753.12	ENSG00000198753	ENST00000361971.10	protein_coding	121	2	2	0	0	0	0	0	2	0.685950413223141	302	2	1	1	0.559602649006623
KIFBP	ENSG00000198954.9	ENSG00000198954	ENST00000361983.7	protein_coding	30	0	0	0	0	0	0	0	0	0.566666666666667	566	11	10	3	0.31095406360424
CNTF	ENSG00000242689.3	ENSG00000242689	ENST00000361987.6	protein_coding	88	0	0	0	0	0	0	0	0	0.431818181818182	1211	21	21	3	0.413707679603633
ASB12	ENSG00000198881.10	ENSG00000198881	ENST00000362002.3	protein_coding	169	2	1	1	0	1	2	1	3	0.627218934911243	141	2	2	2	0.475177304964539
GLMP	ENSG00000198715.13	ENSG00000198715	ENST00000362007.6	protein_coding	34	0	0	0	0	0	0	0	0	0.647058823529412	356	2	1	1	0.542134831460674
VEPH1	ENSG00000197415.12	ENSG00000197415	ENST00000362010.7	protein_coding	297	8	8	0	0	0	0	0	3	0.468013468013468	1392	29	28	3	0.352729885057471
SHISA4	ENSG00000198892.7	ENSG00000198892	ENST00000362011.7	protein_coding	97	0	0	0	0	0	0	0	0	0.814432989690722	741	8	8	3	0.572199730094467
PTGS1	ENSG00000095303.17	ENSG00000095303	ENST00000362012.7	protein_coding	61	0	0	0	0	0	0	0	0	0.737704918032787	3159	45	45	3	0.466919911364356
SLC39A13	ENSG00000165915.14	ENSG00000165915	ENST00000362021.9	protein_coding	81	1	0	1	0	1	2	2	0	0.814814814814815	1133	12	11	2	0.609002647837599
SNX6	ENSG00000129515.20	ENSG00000129515	ENST00000362031.10	protein_coding	32	0	0	0	0	0	0	0	0	0.84375	2029	40	39	3	0.406111384918679
SUCNR1	ENSG00000198829.6	ENSG00000198829	ENST00000362032.6	protein_coding	105	2	2	0	0	0	0	0	3	0.438095238095238	3071	59	56	3	0.313904265711495
MRPL21	ENSG00000197345.13	ENSG00000197345	ENST00000362034.7	protein_coding	22	0	0	0	0	0	0	0	0	0.772727272727273	53	0	0	0	0.339622641509434
NFE2L1	ENSG00000082641.16	ENSG00000082641	ENST00000362042.8	protein_coding	616	3	3	0	0	0	0	0	1	0.550324675324675	1904	27	25	3	0.518382352941177
WHRN	ENSG00000095397.16	ENSG00000095397	ENST00000362057.4	protein_coding	672	3	3	0	0	0	0	0	3	0.723214285714286	674	6	5	2	0.56379821958457
CACNA1S	ENSG00000081248.12	ENSG00000081248	ENST00000362061.4	protein_coding	87	0	0	0	0	0	0	0	0	0.64367816091954	319	8	8	3	0.58307210031348
FAN1	ENSG00000198690.10	ENSG00000198690	ENST00000362065.9	protein_coding	249	1	1	0	0	0	0	0	2	0.477911646586345	1546	25	25	3	0.446959896507115
DRD2	ENSG00000149295.14	ENSG00000149295	ENST00000362072.8	protein_coding	354	2	1	1	0	1	2	1	2	0.81638418079096	1122	11	10	3	0.607843137254902
CD247	ENSG00000198821.11	ENSG00000198821	ENST00000362089.10	protein_coding	64	0	0	0	0	0	0	0	0	0.640625	1041	22	21	3	0.526416906820365
FBH1	ENSG00000134452.20	ENSG00000134452	ENST00000362091.9	protein_coding	103	0	0	0	0	0	0	0	0	0.844660194174757	313	3	3	2	0.501597444089457
GP1BB	ENSG00000203618.6	ENSG00000203618	ENST00000366425.4	protein_coding	31	0	0	0	0	0	0	0	0	0.67741935483871	307	2	2	3	0.657980456026059
SH3BP5L	ENSG00000175137.11	ENSG00000175137	ENST00000366472.6	protein_coding	512	2	2	0	0	0	0	0	2	0.595703125	1454	17	17	3	0.575653370013755
OR2T4	ENSG00000196944.5	ENSG00000196944	ENST00000366473.4	protein_coding	0	0	0	0	0	0	0	0	0		0	0	0	0	
OR2M5	ENSG00000162727.3	ENSG00000162727	ENST00000366476.1	protein_coding	0	0	0	0	0	0	0	0	0		0	0	0	0	
TRIM58	ENSG00000162722.9	ENSG00000162722	ENST00000366481.4	protein_coding	60	0	0	0	0	0	0	0	0	0.816666666666667	3649	61	59	3	0.424773910660455
GCSAML	ENSG00000169224.13	ENSG00000169224	ENST00000366488.5	protein_coding	58	0	0	0	0	0	0	0	0	0.482758620689655	3308	65	64	3	0.355199516324063
ZNF670	ENSG00000277462.2	ENSG00000277462	ENST00000366503.3	protein_coding	215	1	1	0	0	0	0	0	1	0.651162790697675	2812	66	65	3	0.365931721194879
SCCPDH	ENSG00000143653.10	ENSG00000143653	ENST00000366510.4	protein_coding	14	0	0	0	0	0	0	0	0	0.642857142857143	837	9	9	2	0.365591397849462
CNST	ENSG00000162852.14	ENSG00000162852	ENST00000366513.9	protein_coding	259	5	3	0	0	0	2	2	3	0.66023166023166	2690	45	45	3	0.371003717472119
TFB2M	ENSG00000162851.8	ENSG00000162851	ENST00000366514.5	protein_coding	123	1	1	0	0	0	0	0	2	0.560975609756098	470	7	7	2	0.306382978723404
CATSPERE	ENSG00000179397.18	ENSG00000179397	ENST00000366534.9	protein_coding	157	1	0	1	0	1	2	2	0	0.770700636942675	423	10	10	2	0.262411347517731
ADSS2	ENSG00000035687.10	ENSG00000035687	ENST00000366535.4	protein_coding	92	1	0	1	0	1	2	1	0	0.684782608695652	1092	28	28	2	0.314102564102564
SDCCAG8	ENSG00000054282.16	ENSG00000054282	ENST00000366541.8	protein_coding	133	0	0	0	0	0	0	0	0	0.639097744360902	306	9	8	3	0.457516339869281
CEP170	ENSG00000143702.16	ENSG00000143702	ENST00000366542.6	protein_coding	283	2	2	0	0	0	0	0	2	0.646643109540636	2021	34	33	3	0.3156853043048
EXO1	ENSG00000174371.17	ENSG00000174371	ENST00000366548.8	protein_coding	569	6	6	0	0	0	0	0	3	0.492091388400703	339	5	3	2	0.312684365781711
CHML	ENSG00000203668.3	ENSG00000203668	ENST00000366553.3	protein_coding	795	12	12	0	0	0	0	0	3	0.576100628930818	4945	121	121	3	0.32881698685541
OPN3	ENSG00000054277.14	ENSG00000054277	ENST00000366554.3	protein_coding	115	1	1	0	0	0	0	0	3	0.791304347826087	1304	26	25	3	0.354294478527607
KMO	ENSG00000117009.12	ENSG00000117009	ENST00000366559.9	protein_coding	67	0	0	0	0	0	0	0	0	0.373134328358209	3489	66	66	3	0.377758670106048
FH	ENSG00000091483.8	ENSG00000091483	ENST00000366560.4	protein_coding	33	0	0	0	0	0	0	0	0	0.575757575757576	225	4	4	3	0.253333333333333
ZP4	ENSG00000116996.10	ENSG00000116996	ENST00000366570.5	protein_coding	287	3	3	0	0	0	0	0	2	0.491289198606272	18	0	0	0	0.444444444444444
RYR2	ENSG00000198626.17	ENSG00000198626	ENST00000366574.7	protein_coding	338	0	0	0	0	0	0	0	0	0.816568047337278	1341	21	21	3	0.381804623415362
MTR	ENSG00000116984.15	ENSG00000116984	ENST00000366577.10	protein_coding	412	2	1	1	0	1	2	1	1	0.669902912621359	6337	123	123	3	0.422913050339277
ACTN2	ENSG00000077522.15	ENSG00000077522	ENST00000366578.6	protein_coding	175	0	0	0	0	0	0	0	0	0.8	2012	38	38	3	0.360834990059642
HEATR1	ENSG00000119285.11	ENSG00000119285	ENST00000366582.8	protein_coding	127	1	1	0	0	0	0	0	2	0.52755905511811	1897	36	36	3	0.385872430152873
LGALS8	ENSG00000116977.19	ENSG00000116977	ENST00000366584.9	protein_coding	183	1	1	0	0	0	0	0	1	0.497267759562842	4820	74	73	3	0.392946058091286
GPR137B	ENSG00000077585.14	ENSG00000077585	ENST00000366592.8	protein_coding	84	1	0	1	0	1	2	2	0	0.75	749	17	16	3	0.32977303070761
B3GALNT2	ENSG00000162885.14	ENSG00000162885	ENST00000366600.8	protein_coding	200	0	0	0	0	0	0	0	0	0.785	3016	49	49	3	0.377652519893899
TOMM20	ENSG00000173726.11	ENSG00000173726	ENST00000366607.5	protein_coding	122	0	0	0	0	0	0	0	0	0.688524590163934	2723	51	51	3	0.380462724935733
IRF2BP2	ENSG00000168264.11	ENSG00000168264	ENST00000366609.4	protein_coding	684	1	1	0	0	0	0	0	2	0.845029239766082	2868	58	58	3	0.357043235704324
COA6	ENSG00000168275.16	ENSG00000168275	ENST00000366615.10	protein_coding	11	1	0	1	0	1	2	1	0	0.272727272727273	1262	25	24	3	0.317749603803487
SLC35F3	ENSG00000183780.13	ENSG00000183780	ENST00000366618.8	protein_coding	402	0	0	0	0	0	0	0	0	0.76865671641791	1268	30	30	3	0.403785488958991
KCNK1	ENSG00000135750.15	ENSG00000135750	ENST00000366621.8	protein_coding	66	0	0	0	0	0	0	0	0	0.772727272727273	984	28	28	3	0.314024390243902
MAP3K21	ENSG00000143674.11	ENSG00000143674	ENST00000366624.8	protein_coding	305	2	2	0	0	0	0	0	3	0.767213114754098	2437	64	63	3	0.324579400902749
NTPCR	ENSG00000135778.12	ENSG00000135778	ENST00000366628.10	protein_coding	100	0	0	0	0	0	0	0	0	0.69	5651	109	109	3	0.462042116439568
TSNAX	ENSG00000116918.15	ENSG00000116918	ENST00000366639.9	protein_coding	142	0	0	0	0	0	0	0	0	0.619718309859155	1619	26	24	3	0.320568252007412
EGLN1	ENSG00000135766.9	ENSG00000135766	ENST00000366641.4	protein_coding	399	3	3	0	0	0	0	0	2	0.774436090225564	2655	44	43	3	0.347645951035782
EXOC8	ENSG00000116903.7	ENSG00000116903	ENST00000366645.1	protein_coding	107	0	0	0	0	0	0	0	0	0.644859813084112	2815	53	53	3	0.338898756660746
GNPAT	ENSG00000116906.13	ENSG00000116906	ENST00000366647.9	protein_coding	167	1	1	0	0	0	0	0	3	0.694610778443114	431	8	8	3	0.359628770301624
C1orf131	ENSG00000143633.13	ENSG00000143633	ENST00000366649.7	protein_coding	34	0	0	0	0	0	0	0	0	0.764705882352941	514	12	12	3	0.346303501945525
TRIM67	ENSG00000119283.16	ENSG00000119283	ENST00000366653.6	protein_coding	912	2	1	1	0	1	2	2	2	0.739035087719298	6125	82	82	3	0.500571428571429
FAM89A	ENSG00000182118.8	ENSG00000182118	ENST00000366654.5	protein_coding	43	0	0	0	0	0	0	0	0	0.86046511627907	905	18	17	3	0.415469613259669
TTC13	ENSG00000143643.13	ENSG00000143643	ENST00000366661.9	protein_coding	31	1	0	1	0	1	2	1	0	0.645161290322581	662	11	10	3	0.353474320241692
C1orf198	ENSG00000119280.17	ENSG00000119280	ENST00000366663.10	protein_coding	9	0	0	0	0	0	0	0	0	0.888888888888889	2733	44	43	3	0.458836443468716
AGT	ENSG00000135744.9	ENSG00000135744	ENST00000366667.6	protein_coding	67	1	0	1	1	0	1	2	0	0.567164179104478	618	10	9	3	0.453074433656958
COG2	ENSG00000135775.14	ENSG00000135775	ENST00000366669.9	protein_coding	126	1	1	0	0	0	0	0	1	0.698412698412698	589	8	8	3	0.429541595925297
GALNT2	ENSG00000143641.10	ENSG00000143641	ENST00000366672.5	protein_coding	43	0	0	0	0	0	0	0	0	0.790697674418605	2664	34	34	3	0.552927927927928
ACTA1	ENSG00000143632.15	ENSG00000143632	ENST00000366684.7	protein_coding	103	0	0	0	0	0	0	0	0	0.650485436893204	254	2	2	3	0.440944881889764
RAB4A	ENSG00000168118.12	ENSG00000168118	ENST00000366690.5	protein_coding	229	0	0	0	0	0	0	0	0	0.790393013100437	2101	45	45	3	0.33698238933841
RHOU	ENSG00000116574.6	ENSG00000116574	ENST00000366691.4	protein_coding	264	0	0	0	0	0	0	0	0	0.757575757575758	2924	58	57	3	0.387140902872777
H3-4	ENSG00000168148.4	ENSG00000168148	ENST00000366696.2	protein_coding	35	0	0	0	0	0	0	0	0	0.628571428571429	70	0	0	0	0.571428571428571
TRIM17	ENSG00000162931.12	ENSG00000162931	ENST00000366698.7	protein_coding	364	0	0	0	0	0	0	0	0	0.739010989010989	266	1	1	1	0.5
IBA57	ENSG00000181873.13	ENSG00000181873	ENST00000366711.4	protein_coding	13	0	0	0	0	0	0	0	0	0.461538461538462	6744	95	93	3	0.514976275207592
GJC2	ENSG00000198835.4	ENSG00000198835	ENST00000366714.3	protein_coding	97	0	0	0	0	0	0	0	0	0.649484536082474	748	10	10	3	0.617647058823529
DLL1	ENSG00000198719.9	ENSG00000198719	ENST00000366756.4	protein_coding	939	2	2	0	0	0	0	0	2	0.662406815761448	668	21	19	3	0.375748502994012
ERMARD	ENSG00000130023.16	ENSG00000130023	ENST00000366773.8	protein_coding	36	0	0	0	0	0	0	0	0	0.694444444444445	87	1	1	2	0.35632183908046
DYNLT2	ENSG00000184786.6	ENSG00000184786	ENST00000366774.4	protein_coding	114	0	0	0	0	0	0	0	0	0.675438596491228	76	1	1	1	0.276315789473684
COQ8A	ENSG00000163050.18	ENSG00000163050	ENST00000366777.4	protein_coding	115	0	0	0	0	0	0	0	0	0.721739130434783	807	15	11	2	0.516728624535316
PSEN2	ENSG00000143801.18	ENSG00000143801	ENST00000366783.8	protein_coding	383	2	2	0	0	0	0	0	2	0.540469973890339	519	9	8	3	0.481695568400771
STUM	ENSG00000203685.10	ENSG00000203685	ENST00000366788.8	protein_coding	141	0	0	0	0	0	0	0	0	0.808510638297872	7190	98	98	3	0.542141863699583
PARP1	ENSG00000143799.14	ENSG00000143799	ENST00000366794.10	protein_coding	164	0	0	0	0	0	0	0	0	0.713414634146341	769	10	8	3	0.384915474642393
DACT2	ENSG00000164488.12	ENSG00000164488	ENST00000366795.4	protein_coding	144	0	0	0	0	0	0	0	0	0.763888888888889	528	12	11	3	0.522727272727273
MIXL1	ENSG00000185155.12	ENSG00000185155	ENST00000366810.6	protein_coding	18	0	0	0	0	0	0	0	0	0.777777777777778	1248	16	14	3	0.451121794871795
ACBD3	ENSG00000182827.9	ENSG00000182827	ENST00000366812.6	protein_coding	66	0	0	0	0	0	0	0	0	0.651515151515152	1931	33	30	3	0.32936302433972
H3-3A	ENSG00000163041.13	ENSG00000163041	ENST00000366815.10	protein_coding	119	0	0	0	0	0	0	0	0	0.663865546218487	540	13	11	3	0.309259259259259
LEFTY2	ENSG00000143768.13	ENSG00000143768	ENST00000366820.10	protein_coding	80	0	0	0	0	0	0	0	0	0.6625	838	14	11	2	0.452267303102625
GPR31	ENSG00000120436.4	ENSG00000120436	ENST00000366834.2	protein_coding	149	1	1	0	0	0	0	0	1	0.503355704697987	1625	36	35	3	0.428923076923077
TMEM63A	ENSG00000196187.12	ENSG00000196187	ENST00000366835.8	protein_coding	282	1	1	0	0	0	0	0	2	0.609929078014184	1403	18	18	3	0.611546685673557
CEP43	ENSG00000213066.13	ENSG00000213066	ENST00000366847.9	protein_coding	16	0	0	0	0	0	0	0	0	0.5	12740	240	239	3	0.422213500784929
FBXO28	ENSG00000143756.12	ENSG00000143756	ENST00000366862.10	protein_coding	19	0	0	0	0	0	0	0	0	0.526315789473684	4301	86	85	3	0.355731225296443
CAPN8	ENSG00000203697.12	ENSG00000203697	ENST00000366872.10	protein_coding	55	0	0	0	0	0	0	0	0	0.636363636363636	220	3	3	2	0.504545454545455
CCDC185	ENSG00000178395.7	ENSG00000178395	ENST00000366875.5	protein_coding	61	0	0	0	0	0	0	0	0	0.737704918032787	118	3	3	2	0.389830508474576
TBXT	ENSG00000164458.10	ENSG00000164458	ENST00000366876.7	protein_coding	260	0	0	0	0	0	0	0	0	0.680769230769231	659	9	8	2	0.43247344461305
SUSD4	ENSG00000143502.16	ENSG00000143502	ENST00000366878.9	protein_coding	155	5	2	3	0	3	6	1	1	0.638709677419355	1361	31	31	3	0.445995591476855
PRKN	ENSG00000185345.23	ENSG00000185345	ENST00000366898.6	protein_coding	98	1	0	1	0	1	2	2	0	0.714285714285714	2682	44	44	3	0.438851603281134
DUSP10	ENSG00000143507.18	ENSG00000143507	ENST00000366899.4	protein_coding	152	6	6	0	0	0	0	0	2	0.467105263157895	988	15	14	3	0.331983805668016
HLX	ENSG00000136630.13	ENSG00000136630	ENST00000366903.8	protein_coding	415	0	0	0	0	0	0	0	0	0.68433734939759	355	3	2	3	0.55774647887324
MTARC1	ENSG00000186205.13	ENSG00000186205	ENST00000366910.10	protein_coding	32	0	0	0	0	0	0	0	0	0.75	6241	116	116	3	0.449126742509213
MTARC2	ENSG00000117791.16	ENSG00000117791	ENST00000366913.8	protein_coding	210	0	0	0	0	0	0	0	0	0.661904761904762	928	31	31	3	0.34375
MARK1	ENSG00000116141.17	ENSG00000116141	ENST00000366917.6	protein_coding	687	2	2	0	0	0	0	0	2	0.771470160116448	2295	51	51	3	0.317211328976035
IARS2	ENSG00000067704.10	ENSG00000067704	ENST00000366922.3	protein_coding	85	0	0	0	0	0	0	0	0	0.705882352941177	406	13	10	3	0.317733990147783
EPRS1	ENSG00000136628.18	ENSG00000136628	ENST00000366923.8	protein_coding	117	0	0	0	0	0	0	0	0	0.64957264957265	206	5	5	2	0.320388349514563
SLC30A10	ENSG00000196660.11	ENSG00000196660	ENST00000366926.4	protein_coding	117	0	0	0	0	0	0	0	0	0.811965811965812	5004	97	96	3	0.369104716227018
LYPLAL1	ENSG00000143353.12	ENSG00000143353	ENST00000366928.10	protein_coding	13	0	0	0	0	0	0	0	0	0.615384615384615	1130	19	18	2	0.280530973451327
TGFB2	ENSG00000092969.12	ENSG00000092969	ENST00000366930.9	protein_coding	1366	2	2	0	0	0	0	0	3	0.550512445095168	3257	69	69	3	0.346638010439054
RRP15	ENSG00000067533.6	ENSG00000067533	ENST00000366932.4	protein_coding	24	0	0	0	0	0	0	0	0	0.583333333333333	6892	124	124	3	0.340975043528729
SPATA17	ENSG00000162814.11	ENSG00000162814	ENST00000366933.5	protein_coding	35	0	0	0	0	0	0	0	0	0.485714285714286	4677	105	103	3	0.370964293350438
GPATCH2	ENSG00000092978.11	ENSG00000092978	ENST00000366935.8	protein_coding	119	1	1	0	0	0	0	0	2	0.571428571428571	4153	67	66	3	0.347459667710089
SLC22A2	ENSG00000112499.13	ENSG00000112499	ENST00000366953.8	protein_coding	64	0	0	0	0	0	0	0	0	0.75	677	10	10	2	0.361890694239291
CENPF	ENSG00000117724.13	ENSG00000117724	ENST00000366955.8	protein_coding	168	1	1	0	0	0	0	0	1	0.547619047619048	777	22	22	3	0.356499356499357
PTPN14	ENSG00000152104.12	ENSG00000152104	ENST00000366956.10	protein_coding	574	2	2	0	0	0	0	0	3	0.653310104529617	9222	169	167	3	0.422359574929516
SMYD2	ENSG00000143499.14	ENSG00000143499	ENST00000366957.10	protein_coding	96	0	0	0	0	0	0	0	0	0.770833333333333	347	12	10	3	0.30835734870317
PROX1	ENSG00000117707.16	ENSG00000117707	ENST00000366958.9	protein_coding	578	1	1	0	0	0	0	0	3	0.579584775086505	5676	113	113	3	0.348837209302326
RPS6KC1	ENSG00000136643.12	ENSG00000136643	ENST00000366960.8	protein_coding	164	1	0	1	0	1	2	1	0	0.768292682926829	2140	48	46	3	0.372429906542056
ANGEL2	ENSG00000174606.14	ENSG00000174606	ENST00000366962.8	protein_coding	196	3	3	0	0	0	0	0	3	0.591836734693878	2859	49	49	3	0.356768100734523
SLC22A1	ENSG00000175003.15	ENSG00000175003	ENST00000366963.9	protein_coding	121	2	0	2	0	2	4	2	0	0.537190082644628	136	4	2	2	0.441176470588235
FLVCR1	ENSG00000162769.13	ENSG00000162769	ENST00000366971.9	protein_coding	178	0	0	0	0	0	0	0	0	0.741573033707865	4073	99	97	3	0.380063835011048
TATDN3	ENSG00000203705.11	ENSG00000203705	ENST00000366974.9	protein_coding	28	0	0	0	0	0	0	0	0	0.75	1674	36	35	3	0.369175627240143
NSL1	ENSG00000117697.15	ENSG00000117697	ENST00000366977.8	protein_coding	14	0	0	0	0	0	0	0	0	0.428571428571429	12255	216	216	3	0.406364749082007
NENF	ENSG00000117691.10	ENSG00000117691	ENST00000366988.5	protein_coding	24	0	0	0	0	0	0	0	0	0.708333333333333	373	5	5	2	0.485254691689008
DTL	ENSG00000143476.18	ENSG00000143476	ENST00000366991.5	protein_coding	143	0	0	0	0	0	0	0	0	0.552447552447552	2073	46	44	2	0.34539315002412
INTS7	ENSG00000143493.13	ENSG00000143493	ENST00000366994.8	protein_coding	120	1	1	0	0	0	0	0	3	0.558333333333333	1421	22	22	3	0.39338494018297
LPGAT1	ENSG00000123684.13	ENSG00000123684	ENST00000366997.9	protein_coding	218	1	1	0	0	0	0	0	2	0.761467889908257	6442	128	127	3	0.368519093449239
NEK2	ENSG00000117650.13	ENSG00000117650	ENST00000366999.9	protein_coding	142	0	0	0	0	0	0	0	0	0.704225352112676	654	18	18	2	0.318042813455658
SLC30A1	ENSG00000170385.10	ENSG00000170385	ENST00000367001.5	protein_coding	549	1	1	0	0	0	0	0	1	0.768670309653916	3820	88	88	3	0.313089005235602
SERTAD4	ENSG00000082497.12	ENSG00000082497	ENST00000367012.4	protein_coding	233	0	0	0	0	0	0	0	0	0.772532188841202	3918	91	91	3	0.356814701378254
IRF6	ENSG00000117595.12	ENSG00000117595	ENST00000367021.8	protein_coding	271	0	0	0	0	0	0	0	0	0.605166051660517	2803	42	40	3	0.428112736353907
TRAF3IP3	ENSG00000009790.15	ENSG00000009790	ENST00000367025.8	protein_coding	416	6	4	2	0	2	4	2	2	0.509615384615385	162	0	0	0	0.37037037037037
HSD11B1	ENSG00000117594.10	ENSG00000117594	ENST00000367027.5	protein_coding	97	0	0	0	0	0	0	0	0	0.536082474226804	408	15	14	3	0.340686274509804
G0S2	ENSG00000123689.6	ENSG00000123689	ENST00000367029.5	protein_coding	170	0	0	0	0	0	0	0	0	0.682352941176471	394	6	3	3	0.444162436548223
PLXNA2	ENSG00000076356.7	ENSG00000076356	ENST00000367033.4	protein_coding	822	8	7	1	1	0	1	1	3	0.670316301703163	5001	71	71	3	0.480903819236153
MRPL18	ENSG00000112110.10	ENSG00000112110	ENST00000367034.5	protein_coding	121	1	1	0	0	0	0	0	2	0.553719008264463	306	4	3	2	0.349673202614379
CD46	ENSG00000117335.20	ENSG00000117335	ENST00000367042.6	protein_coding	159	1	1	0	0	0	0	0	1	0.616352201257862	2027	44	44	3	0.339417858904785
ACAT2	ENSG00000120437.9	ENSG00000120437	ENST00000367048.5	protein_coding	43	0	0	0	0	0	0	0	0	0.674418604651163	283	4	3	2	0.321554770318021
CR1	ENSG00000203710.12	ENSG00000203710	ENST00000367049.9	protein_coding	111	2	1	1	1	0	1	1	2	0.450450450450451	2356	44	44	3	0.356112054329372
CR2	ENSG00000117322.18	ENSG00000117322	ENST00000367057.8	protein_coding	91	0	0	0	0	0	0	0	0	0.736263736263736	769	20	20	3	0.345903771131339
CD55	ENSG00000196352.16	ENSG00000196352	ENST00000367064.9	protein_coding	88	0	0	0	0	0	0	0	0	0.715909090909091	1356	28	28	3	0.305309734513274
TAGAP	ENSG00000164691.18	ENSG00000164691	ENST00000367066.8	protein_coding	171	2	2	0	0	0	0	0	2	0.538011695906433	1346	32	30	3	0.340267459138187
RSPH3	ENSG00000130363.13	ENSG00000130363	ENST00000367069.7	protein_coding	652	3	2	1	1	0	1	2	3	0.670245398773006	4667	88	87	3	0.380544246839512
C4BPA	ENSG00000123838.11	ENSG00000123838	ENST00000367070.8	protein_coding	223	2	2	0	0	0	0	0	2	0.448430493273543	255	4	2	2	0.305882352941177
EZR	ENSG00000092820.18	ENSG00000092820	ENST00000367075.4	protein_coding	125	0	0	0	0	0	0	0	0	0.632	1166	21	20	3	0.441680960548885
C4BPB	ENSG00000123843.13	ENSG00000123843	ENST00000367078.8	protein_coding	137	0	0	0	0	0	0	0	0	0.54014598540146	64	2	2	1	0.3125
PFKFB2	ENSG00000123836.15	ENSG00000123836	ENST00000367080.8	protein_coding	109	0	0	0	0	0	0	0	0	0.651376146788991	5446	109	109	3	0.413514506059493
DYNLT1	ENSG00000146425.11	ENSG00000146425	ENST00000367089.8	protein_coding	35	0	0	0	0	0	0	0	0	0.714285714285714	353	8	8	2	0.388101983002833
FCMR	ENSG00000162894.12	ENSG00000162894	ENST00000367091.8	protein_coding	87	1	1	0	0	0	0	0	2	0.540229885057471	1702	36	36	3	0.45123384253819
TULP4	ENSG00000130338.13	ENSG00000130338	ENST00000367097.8	protein_coding	1552	20	20	0	0	0	0	0	3	0.398840206185567	5134	90	90	3	0.396571873782626
