obs.AAA,obs.AAT,obs.AAC,obs.AAG,obs.ATA,obs.ATT,obs.ATC,obs.ATG,obs.ACA,obs.ACT,obs.ACC,obs.ACG,obs.AGA,obs.AGT,obs.AGC,obs.AGG,obs.TAA,obs.TAT,obs.TAC,obs.TAG,obs.TTA,obs.TTT,obs.TTC,obs.TTG,obs.TCA,obs.TCT,obs.TCC,obs.TCG,obs.TGA,obs.TGT,obs.TGC,obs.TGG,obs.CAA,obs.CAT,obs.CAC,obs.CAG,obs.CTA,obs.CTT,obs.CTC,obs.CTG,obs.CCA,obs.CCT,obs.CCC,obs.CCG,obs.CGA,obs.CGT,obs.CGC,obs.CGG,obs.GAA,obs.GAT,obs.GAC,obs.GAG,obs.GTA,obs.GTT,obs.GTC,obs.GTG,obs.GCA,obs.GCT,obs.GCC,obs.GCG,obs.GGA,obs.GGT,obs.GGC,obs.GGG,ensgid_version,enstid_version
0,1,1,2,1,0,1,0,1,1,0,1,0,3,3,5,1,0,0,0,0,1,1,1,3,1,1,1,1,1,2,4,1,1,1,2,0,1,1,4,0,1,0,0,2,1,0,2,2,0,1,6,0,2,3,2,1,3,0,3,6,3,2,1,ENSG00000127249.15,ENST00000342695.9
5,4,6,6,2,1,3,1,6,6,7,3,2,3,12,4,6,1,4,0,2,3,4,7,4,7,7,1,4,2,7,6,7,2,7,10,4,9,6,9,6,10,14,17,5,3,12,8,3,0,6,5,3,3,5,2,10,6,19,9,3,4,11,5,ENSG00000164938.14,ENST00000342697.5
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,ENSG00000140153.18,ENST00000342702.8
0,0,0,0,0,0,1,0,1,0,2,2,2,0,3,4,0,0,0,2,1,0,0,0,0,2,0,5,0,2,3,3,0,0,0,3,0,0,3,4,0,2,2,3,6,1,7,19,0,1,5,4,1,1,3,4,2,3,3,23,2,6,19,7,ENSG00000078699.22,ENST00000342704.11
0,0,0,0,0,0,0,1,1,1,0,3,2,0,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,4,0,0,1,1,1,0,1,4,3,0,1,8,0,0,5,2,1,1,0,0,3,1,4,5,2,1,8,3,ENSG00000171219.9,ENST00000342711.6
0,0,0,2,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,2,2,2,1,2,1,5,0,0,1,0,8,1,0,6,6,0,4,4,8,0,0,6,12,1,0,1,1,0,0,1,1,7,7,9,9,1,1,10,3,ENSG00000186648.15,ENST00000342740.6
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,1,2,0,0,1,1,3,0,3,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,ENSG00000143627.19,ENST00000342741.6
3,1,5,2,1,0,0,2,2,3,7,2,8,3,10,8,0,0,1,1,0,2,6,1,3,4,14,0,3,1,7,9,3,0,4,12,1,6,12,13,6,11,9,10,4,1,7,3,6,2,4,11,0,1,2,4,8,15,6,5,10,2,8,9,ENSG00000188133.6,ENST00000342743.6
4,2,1,5,1,4,2,0,2,3,4,3,5,1,9,3,3,1,1,3,3,5,6,1,1,7,10,2,3,1,3,3,2,1,3,4,4,5,10,5,4,7,11,16,5,3,15,12,4,3,7,5,0,1,2,4,3,7,13,14,6,2,10,5,ENSG00000100647.8,ENST00000342745.5
1,0,0,2,0,1,0,0,2,0,2,2,2,1,2,3,0,0,0,0,0,0,2,0,0,1,4,0,0,0,4,0,0,0,3,2,0,0,1,3,0,0,6,11,4,1,6,6,2,1,3,4,0,1,2,1,3,3,5,6,4,1,3,2,ENSG00000176956.13,ENST00000342752.9
7,5,3,10,1,16,6,3,5,8,11,1,9,8,23,17,3,6,1,2,7,30,34,16,8,32,44,19,14,10,18,16,5,9,7,17,3,30,57,20,7,42,39,31,12,9,27,46,10,6,13,25,1,11,7,19,20,27,25,41,21,11,47,36,ENSG00000158321.18,ENST00000342771.10
0,0,1,3,0,0,2,0,0,1,2,4,1,1,6,4,0,0,0,1,0,0,2,0,0,3,8,5,0,1,7,8,0,0,4,6,0,1,6,8,8,5,3,13,2,8,15,12,3,2,2,2,1,1,5,8,2,7,17,12,6,5,13,7,ENSG00000130829.18,ENST00000342782.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,3,0,0,2,4,0,0,0,0,0,0,0,0,2,1,3,1,0,0,4,1,ENSG00000105137.13,ENST00000342784.7
2,1,0,2,1,2,2,2,8,4,4,4,2,2,4,1,1,1,0,0,0,1,1,2,2,2,6,6,1,2,2,4,2,2,11,3,0,1,9,4,7,6,14,11,2,1,18,8,1,3,4,4,1,0,4,1,5,2,14,11,7,1,5,6,ENSG00000178568.15,ENST00000342788.9
0,0,0,1,0,1,3,0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,2,0,2,0,4,1,2,0,2,0,0,3,2,5,0,1,3,3,5,3,4,2,1,0,2,1,1,1,1,0,0,0,0,1,1,3,5,1,0,1,3,0,ENSG00000187559.6,ENST00000342833.4
0,0,0,0,0,0,1,1,0,3,1,0,0,1,8,2,0,0,0,1,0,1,2,1,1,1,6,5,1,1,2,0,0,0,2,5,1,1,9,2,3,3,15,21,3,0,19,14,0,2,2,5,0,2,1,0,3,6,20,15,5,1,10,3,ENSG00000081059.20,ENST00000342854.10
2,3,1,1,4,1,7,3,5,1,3,1,4,2,3,4,0,1,2,3,1,3,3,1,7,3,6,1,5,4,3,1,2,9,4,4,1,0,6,7,6,7,2,0,0,1,1,1,3,1,3,5,0,4,1,1,1,4,4,1,3,0,3,2,ENSG00000168903.9,ENST00000342868.7
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,ENSG00000188076.3,ENST00000342878.3
3,3,10,18,2,7,3,12,15,14,21,13,20,9,33,36,2,4,5,11,3,7,8,10,12,11,15,3,15,13,25,31,13,7,19,39,13,6,22,43,25,31,30,18,11,6,15,32,16,10,29,29,4,8,8,19,26,28,38,29,39,11,49,35,ENSG00000157350.13,ENST00000342907.3
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,1,1,ENSG00000173572.12,ENST00000342929.4
1,1,1,1,2,1,2,0,1,1,2,1,4,0,4,2,1,2,0,1,1,2,0,2,0,0,3,0,1,0,0,3,0,0,1,5,1,2,1,2,5,3,5,2,2,0,2,2,2,2,3,3,0,0,0,0,1,2,5,3,2,0,5,1,ENSG00000138621.12,ENST00000342932.8
0,0,1,4,0,0,1,0,6,0,0,1,6,2,5,8,0,0,1,1,0,1,1,0,3,1,3,0,0,0,3,2,0,0,4,10,2,0,5,3,1,4,1,1,0,1,2,0,5,1,2,7,0,1,0,2,4,5,3,1,7,0,3,0,ENSG00000204941.14,ENST00000342951.11
2,1,2,7,1,4,1,0,3,3,1,2,4,2,13,3,2,3,4,4,2,5,5,9,2,4,3,2,5,4,8,4,4,2,0,6,6,10,4,10,0,5,2,0,0,1,2,7,3,0,3,5,4,2,1,2,7,18,1,7,3,2,9,2,ENSG00000187601.5,ENST00000342972.3
6,4,7,4,2,5,2,2,7,3,2,5,4,2,15,14,3,2,2,2,3,6,8,8,4,5,12,9,5,4,7,8,7,2,3,11,3,6,11,9,7,12,14,18,5,5,18,26,5,2,5,17,1,8,6,5,6,12,23,21,16,9,23,17,ENSG00000141646.15,ENST00000342988.8
0,0,1,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,1,0,0,1,1,0,3,2,1,0,0,2,2,0,0,0,3,0,1,4,3,1,2,0,1,0,1,2,1,2,0,0,1,1,1,0,0,2,4,0,3,1,0,2,1,ENSG00000187690.4,ENST00000342995.4
5,6,3,4,2,4,3,5,2,4,3,0,4,7,3,4,5,1,1,4,3,4,4,2,2,3,7,0,4,3,3,9,3,5,1,6,1,2,5,10,6,7,8,1,0,0,1,1,5,1,4,4,5,3,1,2,5,3,4,1,6,1,7,4,ENSG00000089472.18,ENST00000343002.7
1,0,5,10,2,3,12,4,0,6,19,2,12,8,25,17,1,2,4,8,4,11,29,6,11,25,71,3,7,10,16,11,5,15,10,19,7,30,47,28,22,69,49,32,7,3,18,19,9,4,8,23,2,6,18,6,16,16,33,10,20,11,16,19,ENSG00000156504.17,ENST00000343004.10
3,1,2,6,1,5,1,4,2,3,2,2,3,2,9,12,1,2,1,3,1,4,4,7,3,2,7,3,2,6,8,12,3,5,1,9,2,2,5,8,8,6,1,8,5,5,6,11,5,3,4,7,3,5,5,10,5,6,14,15,10,9,16,19,ENSG00000188315.8,ENST00000343010.8
1,0,1,2,1,0,0,2,0,0,3,1,1,1,6,6,0,0,0,2,0,0,1,0,0,3,1,2,0,0,6,7,0,0,3,5,1,0,2,7,3,4,9,7,4,3,8,12,3,3,0,4,0,1,1,4,5,5,10,17,5,2,18,8,ENSG00000064115.11,ENST00000343028.9
0,0,0,0,0,1,0,0,0,2,0,0,3,0,6,4,0,0,0,1,0,1,4,4,1,4,6,4,0,2,5,3,1,0,1,5,0,6,6,3,3,6,5,5,2,2,2,6,0,1,1,7,1,1,4,3,3,4,8,3,4,4,5,3,ENSG00000188909.5,ENST00000343035.3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,1,1,0,0,1,0,0,1,0,6,3,0,3,3,ENSG00000188986.9,ENST00000343053.6
1,0,1,1,0,0,1,1,1,1,0,1,3,1,5,1,0,0,0,0,0,0,1,0,1,1,1,1,3,1,1,0,0,2,2,4,0,1,0,3,4,1,2,2,0,1,1,2,2,0,0,4,0,0,2,1,2,1,6,0,1,0,2,1,ENSG00000144488.15,ENST00000343063.8
0,0,1,1,0,1,0,0,1,0,1,1,2,3,9,6,0,0,0,1,1,1,1,1,2,0,5,6,0,1,3,2,1,2,1,10,0,0,8,3,4,6,6,9,2,2,12,9,1,0,1,7,0,2,4,2,7,5,13,9,5,2,10,8,ENSG00000159023.22,ENST00000343067.9
0,0,1,0,0,0,1,0,2,1,3,0,0,2,3,1,0,0,0,0,0,0,0,1,1,1,6,4,0,3,1,1,1,1,5,4,0,1,6,0,5,2,3,15,2,1,15,3,0,0,1,1,0,0,5,4,3,3,13,3,0,3,2,1,ENSG00000168447.11,ENST00000343070.7
7,4,10,15,4,5,6,3,7,8,13,7,14,11,15,23,8,4,7,10,9,8,10,4,4,12,15,7,6,8,9,17,7,4,7,19,6,13,16,20,13,22,12,10,9,4,10,10,14,6,11,17,10,5,4,13,13,15,16,12,21,9,20,20,ENSG00000130939.20,ENST00000343090.11
2,0,2,3,0,0,3,0,3,3,2,1,6,0,4,8,1,0,0,1,0,0,1,0,3,3,1,0,1,1,4,4,1,1,7,5,2,1,3,6,2,1,0,2,1,0,2,0,2,3,1,7,0,0,0,4,5,5,2,0,7,3,2,3,ENSG00000188783.6,ENST00000343110.3
0,1,0,0,0,0,1,0,0,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0,3,0,0,0,3,3,1,2,3,1,2,0,1,0,0,0,0,4,0,0,0,0,1,3,0,1,2,0,3,0,ENSG00000171772.17,ENST00000343131.7
0,1,2,1,0,1,0,0,3,2,1,0,2,0,1,1,0,0,2,0,1,0,0,1,1,1,0,0,1,0,2,1,2,0,1,2,1,1,2,3,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,0,1,0,1,1,ENSG00000196735.13,ENST00000343139.11
2,0,4,3,0,0,1,0,2,3,7,3,3,3,11,11,1,0,2,1,1,1,0,4,0,2,3,1,5,2,4,8,2,1,2,11,2,2,3,7,4,6,4,12,6,3,10,8,5,0,8,11,1,3,2,7,9,3,12,10,11,6,10,6,ENSG00000135047.16,ENST00000343150.10
0,1,0,1,1,1,0,0,0,2,1,0,1,0,2,1,2,0,0,0,0,0,3,0,1,3,1,0,1,0,0,3,0,0,1,2,1,2,2,3,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,2,1,0,0,1,1,1,0,ENSG00000010379.16,ENST00000343164.9
0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,2,1,0,2,0,ENSG00000188011.5,ENST00000343216.3
1,1,2,3,0,0,1,0,2,3,1,1,1,1,4,4,0,0,0,2,0,2,2,1,2,3,4,5,1,2,5,7,1,0,4,4,2,3,10,11,1,6,4,7,1,1,13,5,5,0,1,1,0,0,1,3,4,14,9,6,4,0,12,4,ENSG00000113657.13,ENST00000343218.10
0,0,0,1,0,0,0,1,2,1,1,2,1,3,9,5,0,0,1,0,0,0,3,2,1,2,3,2,2,3,4,3,0,0,1,6,1,2,2,3,3,2,5,11,8,2,14,15,1,1,4,11,0,3,3,6,1,3,12,21,6,4,13,9,ENSG00000198517.10,ENST00000343242.9
2,1,3,0,0,1,1,0,1,1,4,0,3,0,0,0,0,0,0,1,0,0,2,1,1,3,2,0,2,0,0,0,1,1,3,1,1,2,3,1,3,3,2,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000198271.5,ENST00000343246.6
0,0,0,5,0,0,0,0,3,1,0,1,3,0,4,7,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3,3,0,1,4,1,2,1,2,1,2,0,1,0,0,1,2,2,0,3,4,0,0,0,0,4,3,4,0,6,0,6,7,ENSG00000188037.14,ENST00000343257.7
1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000140988.16,ENST00000343262.9
4,1,1,3,0,1,4,0,1,1,1,0,2,0,3,2,0,0,0,0,0,0,3,1,2,5,3,1,2,0,2,1,2,3,1,4,0,3,3,4,5,2,3,0,0,0,0,1,3,1,1,0,0,0,1,0,2,2,3,0,1,1,2,0,ENSG00000189058.9,ENST00000343267.8
0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,1,0,0,1,0,2,1,5,0,0,0,0,0,0,0,0,7,0,1,5,0,2,2,4,6,0,1,8,6,1,0,0,1,1,0,2,0,3,3,5,10,0,2,8,3,ENSG00000187676.8,ENST00000343307.5
1,1,2,0,0,0,2,2,3,1,5,2,0,0,1,3,0,0,3,2,2,0,0,4,2,1,2,2,2,4,8,3,1,1,3,1,1,4,2,7,0,5,4,4,2,4,4,4,2,2,3,1,2,2,3,4,1,7,2,6,4,3,3,4,ENSG00000173875.14,ENST00000343325.9
8,8,5,12,3,6,6,8,8,7,12,2,12,10,16,8,4,1,5,6,4,14,11,11,3,10,15,10,9,6,10,9,6,6,14,14,3,14,14,8,14,10,22,24,8,4,24,15,15,8,6,15,6,6,6,7,15,13,21,17,13,5,14,5,ENSG00000092421.17,ENST00000343348.11
0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,2,0,0,0,0,0,1,0,1,1,0,0,2,1,1,2,1,0,1,1,2,0,1,1,2,1,3,3,11,2,2,8,7,0,1,1,4,0,0,1,1,2,0,14,7,3,0,8,6,ENSG00000101412.13,ENST00000343380.6
8,8,9,3,13,4,4,5,8,1,3,0,12,0,2,1,6,9,2,8,5,3,4,1,4,6,1,1,4,2,1,0,5,5,2,2,4,5,5,0,1,3,0,0,0,2,0,0,9,4,1,4,3,1,0,1,0,2,0,1,0,1,0,0,ENSG00000197706.5,ENST00000343399.5
1,0,2,2,0,0,0,0,1,0,1,0,1,1,5,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0,1,4,0,0,0,1,3,1,2,1,1,0,0,0,1,0,0,3,0,1,0,1,4,0,3,0,1,0,2,2,ENSG00000143512.13,ENST00000343410.7
10,8,5,13,2,11,4,10,8,4,2,4,14,10,12,7,5,7,2,2,9,8,6,10,8,3,4,7,14,8,3,15,9,3,6,12,0,6,7,11,7,5,11,9,2,4,13,12,12,9,6,14,5,8,5,8,7,12,15,10,12,5,17,9,ENSG00000140943.18,ENST00000343411.8
2,0,0,3,0,2,0,0,1,1,1,0,3,1,4,4,0,0,0,1,0,1,1,5,0,2,2,0,3,2,2,5,0,0,0,4,1,2,3,5,2,3,4,0,0,0,0,1,3,2,3,4,0,2,0,2,1,5,2,1,6,0,4,2,ENSG00000187889.13,ENST00000343433.7
4,4,3,4,0,1,0,6,3,1,1,3,2,4,6,11,2,0,0,1,0,0,2,1,0,3,4,2,4,3,11,7,3,0,1,8,1,0,4,12,3,2,3,13,7,3,15,20,6,3,4,9,2,2,3,7,6,11,13,26,9,4,25,11,ENSG00000100697.15,ENST00000343455.8
3,4,2,3,2,5,0,2,2,2,4,2,5,2,4,3,2,1,2,3,3,5,3,6,0,4,3,0,7,3,4,6,2,3,2,1,2,4,1,10,3,3,1,4,3,2,4,7,6,1,4,5,1,3,3,2,3,8,3,10,2,2,12,2,ENSG00000145220.14,ENST00000343470.9
1,2,0,1,1,1,1,1,1,0,1,1,0,2,0,1,1,0,1,0,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,0,0,0,2,3,0,0,2,0,1,1,4,1,0,0,0,0,3,1,1,2,1,3,2,0,2,5,5,ENSG00000078399.19,ENST00000343483.7
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,1,5,2,0,0,0,0,0,0,1,6,0,2,1,3,2,1,3,13,0,0,2,3,0,0,3,2,0,5,3,10,2,4,12,8,ENSG00000171703.17,ENST00000343484.10
2,4,3,7,2,2,2,5,3,4,3,1,5,2,5,5,6,2,3,3,5,4,2,2,4,4,0,0,4,6,4,4,3,2,1,4,4,2,3,9,1,6,1,1,1,0,0,1,5,3,4,2,3,5,1,2,2,4,5,0,5,3,2,3,ENSG00000135540.12,ENST00000343505.10
0,0,0,2,0,0,0,0,0,0,0,1,0,0,8,7,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,0,1,1,0,0,2,2,1,1,4,14,6,1,10,14,1,0,0,12,0,0,1,1,1,2,16,17,6,1,14,7,ENSG00000167971.16,ENST00000343516.8
1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,2,1,1,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0,2,1,0,4,0,2,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,3,1,1,0,1,3,0,ENSG00000198062.16,ENST00000343518.11
0,0,1,2,1,1,1,0,1,1,3,3,2,1,6,12,0,1,1,0,0,2,5,2,0,3,11,6,3,0,4,3,1,0,3,5,0,4,9,5,3,8,8,12,5,2,10,18,2,2,4,14,1,2,4,3,5,7,9,16,12,6,15,6,ENSG00000122779.18,ENST00000343526.9
1,0,1,2,0,0,1,0,2,0,5,1,1,1,7,5,0,0,0,0,0,1,3,2,3,2,6,6,0,1,2,2,2,1,3,5,0,3,8,2,2,6,11,22,4,3,17,13,1,0,4,8,0,2,5,1,4,6,19,8,7,3,11,9,ENSG00000143514.17,ENST00000343537.12
0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,3,2,0,0,1,0,0,1,2,1,0,1,3,0,0,0,8,13,1,3,10,2,0,0,1,0,0,0,3,0,2,2,9,3,0,0,2,0,ENSG00000107562.17,ENST00000343575.11
4,6,1,2,1,5,5,0,3,5,1,1,6,5,1,1,1,1,2,3,4,4,6,4,4,5,7,1,2,3,1,4,2,5,3,6,0,4,5,3,5,2,1,2,1,1,0,4,5,0,4,2,2,5,1,2,4,0,1,2,2,2,5,3,ENSG00000189057.11,ENST00000343597.4
7,1,6,8,1,1,8,1,6,6,11,9,10,7,29,20,4,0,0,7,1,1,3,3,9,9,5,7,6,5,8,21,3,5,18,26,8,4,8,26,13,21,17,16,5,3,19,15,8,5,9,26,1,2,11,10,23,10,34,11,26,8,22,12,ENSG00000100036.13,ENST00000343605.5
1,1,0,1,0,0,1,0,0,3,1,1,2,1,2,3,0,0,2,1,0,3,2,4,1,2,2,1,0,2,5,8,0,0,2,1,1,1,2,7,2,2,0,1,1,1,2,5,2,0,1,5,2,5,1,4,0,4,2,6,5,8,3,2,ENSG00000033627.17,ENST00000343619.9
1,0,2,1,0,1,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,2,2,0,0,2,0,0,0,4,2,0,3,0,0,0,0,1,1,1,2,1,0,0,1,0,1,3,0,0,2,1,2,1,ENSG00000105122.13,ENST00000343625.12
0,1,0,1,1,1,1,0,2,0,3,0,3,0,3,4,0,1,0,0,0,0,1,0,1,1,0,1,0,0,2,2,0,0,1,5,0,0,1,3,2,0,2,4,1,1,0,3,2,1,4,3,0,0,0,1,2,2,3,0,7,0,2,1,ENSG00000140950.16,ENST00000343629.11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,2,0,1,2,1,0,2,3,1,ENSG00000100083.19,ENST00000343632.9
0,0,1,0,0,1,2,1,0,0,0,5,2,1,3,7,0,0,0,0,0,0,1,2,3,1,2,6,1,0,2,5,1,2,3,6,0,0,5,3,2,1,4,10,4,2,11,17,0,2,1,6,0,2,3,2,7,7,11,13,3,3,23,17,ENSG00000187713.7,ENST00000343666.6
0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,3,1,1,0,1,1,1,1,0,1,0,1,0,0,2,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,ENSG00000187837.4,ENST00000343677.4
0,1,1,0,0,0,1,0,0,0,2,0,0,1,4,1,0,0,0,1,0,0,0,1,1,2,0,0,1,1,2,2,1,0,1,3,0,0,1,3,3,2,1,2,1,2,4,1,1,0,0,1,1,1,1,2,1,1,5,5,0,1,3,1,ENSG00000189134.4,ENST00000343684.4
0,0,0,0,0,0,0,0,1,2,0,0,1,0,5,2,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,3,0,0,2,5,0,0,1,2,3,0,1,1,1,2,0,3,0,0,2,3,0,1,1,3,3,1,2,4,2,3,4,5,ENSG00000124232.11,ENST00000343694.8
4,0,1,7,0,0,1,1,0,0,7,5,6,2,12,19,0,1,0,1,0,0,3,0,3,2,14,2,2,0,5,3,1,1,3,16,2,1,12,5,10,5,27,29,6,1,17,31,7,0,8,15,0,2,5,4,8,13,23,18,16,8,30,12,ENSG00000074527.13,ENST00000343702.9
3,1,0,3,1,1,1,0,0,3,4,2,5,1,1,9,2,1,0,2,0,1,2,2,0,2,3,4,3,1,6,3,0,0,2,3,4,2,2,7,3,2,5,7,3,2,9,17,2,0,7,7,0,1,4,3,2,8,5,17,6,5,18,10,ENSG00000148297.16,ENST00000343730.10
5,3,9,10,7,2,6,7,40,10,26,5,22,5,37,15,2,1,8,2,1,1,4,5,9,8,15,8,14,4,9,20,13,12,39,47,3,6,25,28,30,28,29,5,7,1,6,10,6,6,27,19,2,2,5,7,31,16,22,7,16,6,23,16,ENSG00000005379.17,ENST00000343736.9
0,3,1,2,1,4,3,0,1,4,3,0,3,2,1,3,1,1,3,1,4,7,4,5,1,5,6,1,2,2,1,4,1,3,4,2,1,5,6,4,7,2,4,1,0,1,1,0,4,2,0,4,0,4,1,0,1,4,0,0,5,0,2,2,ENSG00000075290.8,ENST00000343737.6
0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,3,0,0,0,0,0,2,1,3,2,1,1,0,1,2,2,3,0,0,1,3,0,2,2,4,2,1,2,2,0,0,2,2,0,0,1,2,0,1,2,2,0,5,2,2,2,1,5,2,ENSG00000162390.18,ENST00000343744.7
0,0,0,2,0,1,1,0,3,2,3,0,3,0,5,4,1,1,2,1,0,0,1,1,1,5,5,1,1,4,3,3,0,0,3,7,4,1,7,6,4,8,3,1,0,0,0,2,1,1,3,2,1,0,3,5,2,3,5,0,4,3,2,1,ENSG00000184635.16,ENST00000343769.6
5,3,3,3,4,6,1,6,3,7,4,1,6,4,7,6,2,5,4,4,3,5,6,5,2,6,7,2,5,9,9,11,0,5,1,10,5,4,5,15,6,7,8,3,3,1,0,4,7,5,7,6,3,4,5,8,5,8,5,2,11,6,4,6,ENSG00000181450.18,ENST00000343776.10
1,4,2,4,0,1,3,2,0,1,6,2,4,3,5,1,2,0,2,3,1,4,1,6,4,4,4,1,2,3,2,10,0,0,2,4,3,4,5,6,1,9,2,6,0,3,2,6,7,2,3,3,3,3,3,3,1,5,6,2,9,3,5,2,ENSG00000187778.14,ENST00000343810.9
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,8,0,0,7,3,0,0,0,0,0,1,1,0,0,2,6,2,0,0,3,1,ENSG00000116237.16,ENST00000343813.10
0,0,1,1,0,0,1,0,0,1,1,1,1,0,3,3,0,0,1,2,2,0,4,0,0,0,7,5,2,2,3,0,0,0,1,2,1,2,4,5,2,5,7,6,0,4,8,5,2,0,1,2,0,4,3,2,1,6,5,5,2,3,3,1,ENSG00000143811.20,ENST00000343818.11
1,2,2,7,1,1,4,0,3,2,2,4,10,4,10,11,1,1,2,1,3,1,2,3,2,1,9,3,3,4,3,5,5,0,3,7,1,3,4,9,6,8,8,7,3,3,7,9,5,3,3,18,0,4,5,4,4,6,10,9,16,1,8,11,ENSG00000177426.22,ENST00000343820.10
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,ENSG00000129691.16,ENST00000343823.11
0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000188817.8,ENST00000343837.8
0,0,0,1,0,1,2,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,1,0,1,3,3,1,0,1,2,1,1,0,1,4,0,0,5,3,4,2,4,1,0,0,0,2,0,2,0,0,1,0,0,1,0,2,4,0,2,0,1,0,ENSG00000182533.7,ENST00000343849.3
0,0,1,2,0,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,3,1,0,1,3,1,1,1,2,1,1,2,3,0,1,2,4,1,0,3,0,0,2,0,0,2,3,3,2,3,0,5,4,ENSG00000187808.5,ENST00000343905.5
