obs.AAA,obs.AAT,obs.AAC,obs.AAG,obs.ATA,obs.ATT,obs.ATC,obs.ATG,obs.ACA,obs.ACT,obs.ACC,obs.ACG,obs.AGA,obs.AGT,obs.AGC,obs.AGG,obs.TAA,obs.TAT,obs.TAC,obs.TAG,obs.TTA,obs.TTT,obs.TTC,obs.TTG,obs.TCA,obs.TCT,obs.TCC,obs.TCG,obs.TGA,obs.TGT,obs.TGC,obs.TGG,obs.CAA,obs.CAT,obs.CAC,obs.CAG,obs.CTA,obs.CTT,obs.CTC,obs.CTG,obs.CCA,obs.CCT,obs.CCC,obs.CCG,obs.CGA,obs.CGT,obs.CGC,obs.CGG,obs.GAA,obs.GAT,obs.GAC,obs.GAG,obs.GTA,obs.GTT,obs.GTC,obs.GTG,obs.GCA,obs.GCT,obs.GCC,obs.GCG,obs.GGA,obs.GGT,obs.GGC,obs.GGG,ensgid_version,enstid_version,transcript
1,0,1,2,1,1,1,0,0,0,1,2,1,3,5,1,1,1,0,0,0,1,3,0,1,0,3,3,1,0,0,4,1,2,1,4,0,0,2,3,1,1,2,7,2,0,4,9,1,0,1,4,1,2,1,2,6,4,5,3,2,2,9,7,ENSG00000124721,ENST00000327475.11,ENST00000327475
0,0,1,0,0,1,0,0,2,0,0,1,1,0,8,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,0,1,1,0,3,0,0,1,1,0,1,6,13,1,2,9,18,0,0,1,6,0,0,2,1,3,0,12,19,4,1,13,5,ENSG00000185262,ENST00000327490.8,ENST00000327490
5,1,3,11,3,3,2,0,3,2,9,6,7,3,10,13,1,1,2,5,1,0,4,4,4,3,9,7,4,3,9,5,4,4,5,4,3,3,9,13,8,12,22,28,12,8,21,14,10,2,11,11,2,3,9,4,2,10,30,13,13,4,15,10,ENSG00000183864,ENST00000327492.4,ENST00000327492
0,0,1,3,0,0,1,1,4,0,0,1,5,1,5,7,0,0,0,1,0,1,1,0,2,1,2,0,1,0,1,1,0,1,3,8,1,0,3,2,2,1,0,0,0,0,1,0,4,1,2,5,0,1,0,0,4,4,1,0,6,0,2,0,ENSG00000221826,ENST00000327495.10,ENST00000327495
0,0,2,3,0,1,2,1,0,3,5,6,3,3,10,6,0,1,1,0,0,0,4,3,3,9,11,1,2,2,5,16,1,3,5,7,1,5,12,13,5,9,8,15,5,5,8,13,3,0,6,12,1,1,7,8,8,9,14,9,11,7,17,13,ENSG00000158163,ENST00000327532.7,ENST00000327532
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,2,3,1,0,2,0,0,0,0,0,1,0,2,2,3,0,4,4,ENSG00000185436,ENST00000327535.6,ENST00000327535
8,4,6,12,7,10,5,2,3,8,8,0,10,10,2,9,8,8,5,4,11,12,11,10,8,11,7,4,3,4,6,11,1,4,3,8,3,16,8,8,4,11,8,7,4,3,3,3,14,8,4,8,4,6,4,4,2,7,7,2,16,1,6,8,ENSG00000183273,ENST00000327554.3,ENST00000327554
0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,2,0,1,2,1,1,0,0,3,2,0,0,3,4,1,4,4,5,3,0,6,3,0,0,3,1,0,0,1,1,2,2,5,4,0,0,7,4,ENSG00000198754,ENST00000327582.5,ENST00000327582
2,2,3,12,0,5,5,0,3,1,1,0,8,6,3,3,3,0,1,1,3,3,6,2,6,2,7,0,4,0,3,1,7,3,1,4,1,4,2,3,4,4,2,2,0,1,1,0,7,4,0,3,1,2,2,3,2,3,2,0,3,1,0,1,ENSG00000185231,ENST00000327606.4,ENST00000327606
0,0,2,1,0,0,0,0,2,1,3,2,1,1,6,4,0,0,1,0,0,0,0,0,1,1,1,3,0,0,2,0,3,0,3,8,0,0,2,1,2,2,9,11,0,3,11,9,0,0,2,3,1,0,3,1,9,0,11,7,4,1,8,1,ENSG00000064655,ENST00000327619.10,ENST00000327619
1,0,1,2,0,0,0,2,0,2,0,1,1,2,1,5,0,1,1,0,1,2,1,1,1,5,0,0,3,3,5,3,0,1,1,0,0,1,4,8,0,1,0,1,1,0,0,2,3,0,0,6,1,2,1,3,2,5,2,1,4,2,4,3,ENSG00000182606,ENST00000327628.10,ENST00000327628
0,0,2,0,0,1,0,0,0,5,5,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,4,3,1,0,0,4,0,1,2,0,1,1,3,5,3,1,6,7,2,2,5,7,3,0,4,1,0,1,3,0,0,2,2,4,5,2,4,2,ENSG00000184731,ENST00000327669.5,ENST00000327669
3,4,4,6,2,5,2,7,2,1,7,2,9,4,6,8,2,1,0,3,2,3,8,5,6,12,8,3,5,3,10,9,2,5,3,14,1,7,11,13,9,10,8,2,4,0,4,4,10,6,5,5,1,3,6,2,7,11,6,5,8,4,9,7,ENSG00000172728,ENST00000327671.10,ENST00000327671
0,0,0,0,0,1,0,0,1,1,1,1,1,1,4,2,0,0,0,1,0,0,1,0,0,1,1,1,2,0,2,0,0,1,0,3,1,0,2,2,1,2,0,0,2,1,2,1,0,0,3,3,0,0,0,2,2,1,1,4,2,0,1,2,ENSG00000183569,ENST00000327678.10,ENST00000327678
0,1,0,1,0,1,3,0,3,2,1,1,1,1,2,1,1,1,2,0,0,0,3,1,2,2,3,1,1,0,1,1,0,2,2,2,2,2,0,2,0,2,2,3,2,2,2,6,1,1,2,2,2,1,2,0,2,0,1,7,2,1,5,4,ENSG00000185480,ENST00000327680.7,ENST00000327680
0,0,0,2,0,0,0,3,0,1,1,0,2,0,1,3,0,0,0,0,0,0,0,2,0,0,1,1,3,2,2,2,0,1,1,1,0,0,1,3,3,0,2,3,1,0,1,4,1,2,1,4,0,2,1,1,0,3,4,2,2,2,5,2,ENSG00000164068,ENST00000327697.11,ENST00000327697
0,3,0,1,0,2,5,0,3,3,5,3,4,1,5,5,0,0,2,2,2,4,2,2,7,6,1,0,2,1,8,4,2,4,6,7,2,4,4,10,7,5,3,0,1,2,0,0,1,0,5,5,0,0,3,3,3,6,6,0,5,2,2,2,ENSG00000165810,ENST00000327705.14,ENST00000327705
0,2,2,2,1,0,3,0,2,2,4,0,0,3,12,1,0,0,0,2,0,0,0,1,4,1,8,4,2,2,7,1,4,2,5,6,0,0,10,7,8,8,9,19,3,4,13,9,1,0,0,6,1,1,5,4,4,6,23,6,2,2,7,3,ENSG00000184302,ENST00000327720.6,ENST00000327720
0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,ENSG00000197766,ENST00000327726.11,ENST00000327726
1,0,2,0,0,1,2,0,0,1,1,1,0,1,0,4,0,1,0,0,0,1,1,1,1,1,6,0,0,1,1,1,2,2,0,3,1,0,2,2,4,3,2,0,0,1,0,0,0,1,1,2,0,1,3,0,1,0,0,0,4,1,0,0,ENSG00000205426,ENST00000327741.9,ENST00000327741
0,0,0,0,0,1,2,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,2,0,1,3,2,0,0,0,1,3,0,2,1,2,0,1,1,4,2,1,1,1,1,0,0,0,0,0,0,4,0,0,1,0,2,2,1,0,2,0,1,0,ENSG00000163803,ENST00000327757.10,ENST00000327757
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,1,ENSG00000184752,ENST00000327772.7,ENST00000327772
0,0,0,0,0,0,0,2,0,0,4,1,1,0,3,3,0,0,0,0,0,0,1,1,1,1,3,2,4,1,1,0,0,0,0,3,0,2,5,1,1,4,5,18,2,1,18,7,0,2,5,3,0,0,1,2,1,3,16,7,3,1,6,3,ENSG00000183087,ENST00000327773.7,ENST00000327773
1,2,4,5,0,1,8,5,1,4,7,3,8,3,20,11,2,2,1,3,3,4,8,5,6,11,16,6,7,4,10,8,4,6,4,13,3,10,18,14,9,14,12,10,5,6,6,13,6,4,6,20,2,5,6,5,11,15,10,11,16,5,11,10,ENSG00000171189,ENST00000327783.9,ENST00000327783
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,ENSG00000185504,ENST00000327787.13,ENST00000327787
2,1,3,4,2,1,2,3,2,3,2,3,3,4,7,4,1,2,0,3,2,3,1,1,5,5,0,0,3,2,7,5,6,4,5,7,2,2,3,7,6,2,2,1,0,1,0,4,1,1,3,4,0,1,4,6,9,4,6,1,3,4,6,2,ENSG00000185897,ENST00000327809.5,ENST00000327809
1,0,0,3,0,0,2,1,1,0,1,5,2,2,4,16,0,1,0,1,2,0,1,3,2,2,4,7,3,0,6,10,0,1,1,9,0,3,5,9,2,6,5,19,8,4,18,30,3,1,6,12,0,3,7,6,6,9,22,28,9,10,37,20,ENSG00000182831,ENST00000327827.12,ENST00000327827
3,3,3,7,0,2,2,3,4,7,1,1,4,4,8,3,4,0,3,2,4,3,4,3,4,3,5,2,2,4,5,4,5,4,2,6,3,6,5,5,5,4,3,1,2,2,1,4,4,0,5,4,2,3,4,4,3,4,4,5,6,3,2,6,ENSG00000164684,ENST00000327835.7,ENST00000327835
0,0,0,1,1,0,1,0,1,1,3,0,4,0,2,2,0,1,0,3,0,0,0,1,1,3,1,0,1,2,4,2,0,0,1,2,3,1,2,7,1,5,3,0,0,0,0,0,1,1,4,2,0,0,2,1,0,4,2,0,3,1,0,1,ENSG00000239839,ENST00000327857.7,ENST00000327857
0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,0,0,1,2,0,1,2,2,0,0,1,1,0,1,1,2,2,1,6,13,1,2,11,2,0,0,1,3,0,1,2,1,0,3,14,4,3,0,3,0,ENSG00000077942,ENST00000327858.11,ENST00000327858
1,0,1,5,0,0,3,3,1,4,6,9,4,2,17,19,1,1,0,3,0,0,2,1,3,8,15,6,6,4,8,8,0,2,10,7,3,3,20,18,8,14,28,40,11,4,30,38,5,3,10,24,2,0,6,3,7,19,41,29,23,2,40,24,ENSG00000184261,ENST00000327876.5,ENST00000327876
0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,2,0,1,0,0,0,1,1,2,2,1,2,0,0,3,0,0,0,0,1,0,1,1,1,1,0,2,0,1,1,0,1,ENSG00000185753,ENST00000327877.10,ENST00000327877
5,3,3,0,2,5,0,0,1,1,5,0,2,0,3,1,2,1,3,0,4,3,4,3,1,3,4,2,1,0,6,1,2,3,1,3,0,5,4,5,4,8,1,1,2,2,3,1,2,0,1,3,0,1,1,0,3,2,4,5,1,0,2,1,ENSG00000196230,ENST00000327892.13,ENST00000327892
5,5,10,14,4,8,5,4,12,7,11,7,12,7,20,11,6,6,6,5,8,11,7,9,11,8,9,6,8,10,7,10,10,4,12,16,5,9,12,14,8,15,9,17,8,7,10,22,13,6,8,14,6,7,10,9,12,10,20,18,13,7,23,9,ENSG00000010318,ENST00000327906.8,ENST00000327906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000182447,ENST00000327928.4,ENST00000327928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000221931,ENST00000327930.3,ENST00000327930
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,2,1,0,2,5,1,1,3,3,ENSG00000182223,ENST00000327939.4,ENST00000327939
0,0,0,4,0,0,0,1,3,1,6,3,3,1,17,2,0,0,0,1,0,0,2,0,3,2,4,6,1,0,4,7,1,0,8,11,1,1,12,10,8,7,12,32,2,0,30,23,3,1,5,6,0,1,0,1,6,15,37,17,10,1,21,23,ENSG00000182771,ENST00000327946.12,ENST00000327946
1,2,2,3,2,1,3,1,2,2,5,6,3,4,7,14,1,1,1,1,0,0,4,4,3,0,10,8,2,1,5,5,2,4,4,10,1,3,11,7,9,11,12,22,7,2,26,29,4,0,8,13,1,4,3,1,6,9,27,28,14,2,32,13,ENSG00000169660,ENST00000327949.15,ENST00000327949
1,0,3,2,1,0,2,1,1,3,2,1,3,0,1,3,0,2,1,1,0,1,1,1,0,1,3,0,2,1,2,1,1,0,2,3,1,2,1,1,3,1,2,4,2,1,1,2,4,1,2,1,2,0,0,3,2,0,3,1,1,3,2,1,ENSG00000184735,ENST00000327968.7,ENST00000327968
1,3,1,7,2,2,4,3,3,4,6,1,12,7,14,12,1,1,0,2,1,1,2,2,2,1,11,4,4,2,8,10,5,3,6,20,1,3,7,13,11,8,9,9,3,1,4,16,5,4,8,15,0,0,6,5,17,11,11,10,13,2,23,16,ENSG00000042062,ENST00000327979.8,ENST00000327979
0,0,0,2,0,0,1,2,1,0,2,1,4,1,9,2,0,0,0,0,0,0,0,0,0,0,2,3,3,1,4,3,2,1,1,4,0,0,2,6,3,2,13,15,4,1,12,11,0,2,3,8,0,0,2,3,4,6,17,10,3,2,11,5,ENSG00000174498,ENST00000327987.9,ENST00000327987
0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,2,0,0,0,1,0,0,0,1,1,0,1,3,1,0,3,3,1,1,1,1,0,1,2,3,0,1,3,2,3,2,1,2,ENSG00000185236,ENST00000328024.11,ENST00000328024
0,0,0,1,1,0,0,0,1,0,0,5,2,0,5,13,0,0,0,1,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,4,0,0,1,5,0,2,5,15,10,0,14,10,1,1,6,15,0,0,1,1,3,4,15,14,10,1,13,5,ENSG00000185052,ENST00000328041.11,ENST00000328041
0,1,2,2,0,1,3,1,3,5,4,1,7,1,5,7,0,1,0,3,2,2,3,2,2,4,5,4,3,0,9,2,2,1,3,6,1,5,5,7,4,3,10,14,6,6,4,7,3,2,8,9,1,2,3,4,3,7,12,4,6,2,8,2,ENSG00000174010,ENST00000328046.8,ENST00000328046
0,0,0,1,0,0,0,0,1,0,1,0,1,0,3,1,0,0,0,1,0,0,1,1,2,2,4,1,0,2,0,2,1,0,1,2,1,1,5,3,1,6,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,3,2,0,1,1,2,2,ENSG00000184148,ENST00000328051.3,ENST00000328051
1,0,0,1,0,0,0,0,0,0,3,1,1,2,1,0,0,0,0,1,0,0,2,0,1,1,4,1,1,1,1,0,0,0,3,0,1,1,2,3,0,6,1,4,1,1,6,1,1,0,1,2,0,1,3,0,2,0,2,3,1,0,0,1,ENSG00000182890,ENST00000328078.3,ENST00000328078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000183426,ENST00000328085.10,ENST00000328085
2,3,5,6,3,5,6,1,7,6,14,6,7,7,17,8,3,2,4,4,5,13,13,11,8,11,20,8,5,3,14,13,1,7,12,15,2,16,17,18,10,27,26,29,10,8,17,28,10,3,11,14,3,8,8,5,11,12,32,21,16,6,27,13,ENSG00000155592,ENST00000328086.12,ENST00000328086
0,3,2,4,2,3,1,1,2,4,3,2,8,3,8,9,1,0,2,1,1,1,2,5,2,3,4,6,4,1,5,5,1,1,4,12,0,4,8,8,4,8,6,8,6,0,11,17,8,3,3,10,1,1,4,1,10,5,13,17,7,3,21,9,ENSG00000171621,ENST00000328089.11,ENST00000328089
2,0,2,3,0,1,1,0,0,1,4,5,1,2,15,1,2,0,0,1,1,0,2,0,0,0,9,5,0,0,5,4,2,0,2,12,1,1,9,7,9,6,19,23,6,2,20,19,1,2,5,4,1,1,2,2,7,11,25,16,5,2,17,4,ENSG00000088305,ENST00000328111.6,ENST00000328111
2,0,0,2,0,1,0,0,1,1,0,0,2,1,0,4,0,0,0,0,0,0,2,0,1,1,1,0,0,1,2,4,2,0,1,3,0,1,0,3,1,2,0,0,0,0,0,1,0,0,1,2,0,0,1,4,3,0,2,1,2,3,4,0,ENSG00000171916,ENST00000328114.11,ENST00000328114
0,0,2,1,0,0,0,0,0,0,2,0,1,0,3,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,3,0,1,0,1,0,2,2,2,3,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,ENSG00000126337,ENST00000328119.11,ENST00000328119
0,0,0,2,0,1,1,0,1,0,1,2,3,0,5,2,1,1,0,2,0,4,2,4,0,5,2,2,1,5,4,5,0,0,1,4,3,3,4,8,2,8,4,1,0,1,3,1,1,1,3,2,1,2,2,4,2,5,8,0,4,2,2,2,ENSG00000105750,ENST00000328178.13,ENST00000328178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000185926,ENST00000328188.1,ENST00000328188
0,0,0,1,0,0,1,1,0,1,1,2,0,0,5,8,0,0,0,2,0,0,1,1,1,3,3,5,1,0,7,0,0,1,2,5,1,1,7,3,3,1,8,16,2,1,11,34,1,1,2,5,1,1,2,3,4,7,16,24,6,6,30,14,ENSG00000184014,ENST00000328194.8,ENST00000328194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,ENSG00000147471,ENST00000328195.8,ENST00000328195
16,16,24,16,7,28,17,13,19,17,23,1,25,11,26,23,10,13,9,9,17,35,37,25,10,35,25,9,23,13,24,26,21,23,15,28,13,40,19,32,36,25,20,9,7,4,8,8,25,13,13,27,4,11,8,15,22,25,22,7,27,11,19,13,ENSG00000182255,ENST00000328224.7,ENST00000328224
3,3,0,5,1,4,3,4,2,1,2,0,8,4,1,6,0,3,0,2,4,2,4,4,5,6,2,1,8,1,3,9,4,2,0,5,0,5,6,7,1,5,0,0,1,0,0,0,5,4,5,8,0,3,3,6,3,4,2,0,4,6,5,6,ENSG00000184650,ENST00000328248.7,ENST00000328248
17,8,4,20,5,4,3,1,2,0,4,0,12,5,12,19,7,2,0,1,3,4,2,5,4,2,2,3,3,2,2,8,7,2,2,7,0,4,3,3,5,1,2,3,6,1,2,6,18,2,0,18,1,2,3,6,7,7,3,9,19,4,10,16,ENSG00000182752,ENST00000328252.4,ENST00000328252
1,0,1,2,0,0,0,0,2,3,1,4,0,1,4,3,0,0,3,2,1,1,1,2,1,0,2,3,2,2,3,3,2,0,1,2,3,1,3,3,2,3,1,1,3,6,1,2,1,0,4,2,1,3,3,5,1,4,3,4,2,3,3,6,ENSG00000214517,ENST00000328257.13,ENST00000328257
0,0,0,1,0,0,0,0,1,0,2,1,0,1,6,3,0,0,1,1,0,0,1,0,1,1,2,1,0,0,1,4,1,0,1,4,1,1,2,4,0,3,2,9,0,2,7,9,0,0,2,4,1,0,2,1,4,4,8,6,6,1,10,6,ENSG00000184164,ENST00000328268.9,ENST00000328268
1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,2,0,0,1,0,0,1,1,1,0,2,0,0,0,1,1,2,1,0,0,1,0,0,3,1,0,0,1,1,2,1,1,3,ENSG00000185028,ENST00000328278.4,ENST00000328278
0,1,0,0,0,0,1,1,0,1,2,0,1,0,3,5,0,0,1,0,0,0,0,0,0,1,2,1,1,1,5,4,0,0,0,5,0,0,2,7,4,4,4,3,0,1,3,4,1,1,2,3,1,0,1,3,1,3,7,4,6,3,5,3,ENSG00000184005,ENST00000328299.4,ENST00000328299
4,3,1,12,1,4,1,1,1,2,3,0,8,5,8,6,2,2,0,4,3,7,11,4,4,14,6,1,4,3,4,3,4,1,3,2,1,11,10,6,4,5,3,4,0,1,0,6,10,2,2,9,2,3,3,3,1,7,4,2,11,2,2,8,ENSG00000188153,ENST00000328300.11,ENST00000328300
1,0,0,2,0,1,2,2,3,3,4,4,1,0,5,6,0,0,0,0,0,1,2,1,1,1,5,2,4,5,3,5,1,2,8,6,0,1,3,8,7,6,8,3,2,1,2,5,1,3,5,5,0,1,2,6,6,2,7,1,7,3,6,7,ENSG00000182156,ENST00000328313.10,ENST00000328313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000185821,ENST00000328314.3,ENST00000328314
4,2,3,5,1,0,0,1,2,1,1,0,17,6,19,14,3,0,0,2,1,1,0,0,3,0,3,2,1,2,2,2,2,0,0,11,1,1,3,4,0,1,2,6,9,2,4,12,5,0,1,31,2,0,5,2,8,7,3,18,16,0,12,10,ENSG00000184486,ENST00000328345.8,ENST00000328345
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000184924,ENST00000328379.6,ENST00000328379
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,4,1,1,2,1,0,0,1,0,0,1,1,0,0,0,3,1,0,0,2,0,ENSG00000181481,ENST00000328381.10,ENST00000328381
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,2,2,0,1,0,3,0,0,0,1,0,1,3,2,0,2,1,1,1,3,0,0,1,0,1,1,0,1,3,1,1,0,1,1,0,1,3,2,ENSG00000219435,ENST00000328404.8,ENST00000328404
2,1,3,0,0,1,3,1,3,4,2,1,1,0,1,2,0,0,0,0,0,5,11,3,4,6,14,2,1,0,3,6,1,3,5,3,0,12,9,6,5,12,8,5,1,2,2,4,4,1,1,1,0,1,3,0,1,5,6,1,4,2,6,3,ENSG00000183960,ENST00000328405.7,ENST00000328405
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,1,2,0,1,1,ENSG00000183978,ENST00000328434.8,ENST00000328434
0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,3,3,1,2,0,1,1,0,1,0,1,0,1,4,3,0,4,1,3,0,1,1,2,0,0,1,3,0,0,0,1,2,1,3,0,1,0,3,2,ENSG00000184033,ENST00000328435.3,ENST00000328435
8,7,1,8,2,7,1,7,8,2,7,4,10,5,10,11,7,2,2,3,6,6,6,3,5,1,9,2,9,6,7,4,5,5,9,11,2,5,5,10,7,9,8,7,1,4,7,2,5,3,8,12,4,3,4,6,11,11,7,1,9,2,6,4,ENSG00000196132,ENST00000328439.6,ENST00000328439
1,2,1,6,1,1,4,2,4,1,3,3,7,2,6,12,1,1,1,2,0,2,2,5,1,3,6,0,5,4,5,6,3,2,4,11,3,5,3,8,10,9,9,3,1,1,1,6,6,3,6,8,1,1,1,5,4,6,13,3,10,1,13,9,ENSG00000184471,ENST00000328449.6,ENST00000328449
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,4,11,2,1,7,18,0,0,0,6,0,1,0,1,0,1,12,16,4,1,17,7,ENSG00000165914,ENST00000328459.11,ENST00000328459
0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,2,1,ENSG00000182685,ENST00000328540.8,ENST00000328540
1,0,1,4,0,0,0,0,2,1,1,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,0,0,0,3,0,0,0,ENSG00000170509,ENST00000328546.5,ENST00000328546
0,0,1,2,0,2,5,2,3,7,6,5,4,6,13,9,0,0,1,2,0,2,10,4,9,17,17,9,6,9,15,10,2,2,10,19,2,8,22,24,13,21,17,8,4,6,12,16,1,7,8,10,1,4,12,10,9,13,19,15,12,6,17,10,ENSG00000215012,ENST00000328554.9,ENST00000328554
1,2,0,1,1,0,1,3,1,1,0,1,1,2,8,4,2,0,0,1,0,1,5,1,1,3,5,3,3,1,7,1,1,1,1,5,1,3,2,6,3,4,7,11,3,3,8,5,0,2,2,8,1,3,2,2,3,6,13,5,5,2,3,1,ENSG00000174004,ENST00000328557.5,ENST00000328557
0,1,0,1,0,3,1,2,0,1,3,0,2,2,3,3,1,2,1,1,3,3,1,0,1,1,1,1,4,0,1,3,0,1,1,2,1,1,1,4,0,2,0,5,1,0,1,4,1,1,2,6,1,0,1,2,3,3,3,0,3,3,4,2,ENSG00000183665,ENST00000328599.4,ENST00000328599
0,0,0,0,0,0,0,0,0,1,1,0,1,2,5,0,0,0,0,1,1,0,1,1,0,1,0,0,4,3,1,0,1,0,0,1,0,0,1,5,1,1,1,0,1,0,0,2,0,0,2,5,0,3,0,2,1,2,1,3,1,0,1,1,ENSG00000183036,ENST00000328619.10,ENST00000328619
3,1,6,4,1,1,3,0,7,2,1,5,8,0,5,5,0,0,1,1,0,1,0,1,0,2,4,0,1,0,3,4,6,4,1,6,0,0,3,6,6,2,4,6,3,1,5,5,5,0,7,7,1,0,0,1,4,3,9,3,8,1,5,1,ENSG00000068745,ENST00000328631.10,ENST00000328631
1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,2,0,2,0,1,0,2,2,1,0,0,0,0,0,0,1,2,0,0,0,0,2,1,1,3,1,0,0,4,0,2,2,1,0,1,0,6,1,0,4,1,ENSG00000185043,ENST00000328649.11,ENST00000328649
3,2,3,2,0,1,6,0,2,6,7,8,6,5,10,8,2,1,2,3,3,1,3,3,6,7,15,5,3,6,6,12,2,2,6,14,3,5,10,15,8,12,10,15,5,7,10,23,3,2,11,10,2,3,14,10,8,8,13,16,12,10,20,15,ENSG00000198393,ENST00000328654.10,ENST00000328654
0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,3,4,0,0,2,3,2,3,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,3,2,ENSG00000184647,ENST00000328655.8,ENST00000328655
